01-23 19:35:39 [DEBUG] MainProcess - root: Logging system initialized. Console: INFO, File: experiments/B0_Early_baselines/B0.5/sweep/sweep.log
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: B0.5 GRID SWEEP
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: Pool: experiments/B0_Early_baselines/B0.5/pool_natural
01-23 19:35:39 [INFO] MainProcess - __main__: Output: experiments/B0_Early_baselines/B0.5/sweep
01-23 19:35:39 [INFO] MainProcess - __main__: Eta values: 15 (-0.05 to 0.05)
01-23 19:35:39 [INFO] MainProcess - __main__: Decay values: 5 ([0, 1e-05, 0.0001, 0.001, 0.01])
01-23 19:35:39 [INFO] MainProcess - __main__: Grid size: 75 combinations
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: Networks to process: 50000
01-23 19:35:39 [INFO] MainProcess - __main__: Total evaluations: 3750000
01-23 19:35:48 [INFO] MainProcess - __main__: Tasks to run: 3750000
01-23 19:35:48 [INFO] MainProcess - __main__: Workers: 16
01-23 19:36:50 [INFO] MainProcess - __main__: Starting 3750000 evaluations with 16 workers...
01-23 22:18:27 [INFO] MainProcess - __main__: [22:18:27] Progress: 300000/3750000 (8.0%) | Improved: 19287/300000 (6.4%) | Mean Δ: -0.0000 | ETA: 31.2h
01-23 22:21:37 [INFO] MainProcess - __main__: [22:21:37] Progress: 305000/3750000 (8.1%) | Improved: 19596/305000 (6.4%) | Mean Δ: -0.0001 | ETA: 31.2h
01-23 22:24:19 [INFO] MainProcess - __main__: [22:24:19] Progress: 310000/3750000 (8.3%) | Improved: 19876/310000 (6.4%) | Mean Δ: -0.0001 | ETA: 31.2h
01-23 22:27:28 [INFO] MainProcess - __main__: [22:27:28] Progress: 315000/3750000 (8.4%) | Improved: 20176/315000 (6.4%) | Mean Δ: -0.0002 | ETA: 31.2h
01-23 22:30:12 [INFO] MainProcess - __main__: [22:30:12] Progress: 320000/3750000 (8.5%) | Improved: 20659/320000 (6.5%) | Mean Δ: -0.0001 | ETA: 31.2h
01-23 22:33:41 [INFO] MainProcess - __main__: [22:33:41] Progress: 325000/3750000 (8.7%) | Improved: 21045/325000 (6.5%) | Mean Δ: -0.0001 | ETA: 31.2h
01-23 22:36:13 [INFO] MainProcess - __main__: [22:36:13] Progress: 330000/3750000 (8.8%) | Improved: 21308/330000 (6.5%) | Mean Δ: -0.0002 | ETA: 31.2h
01-23 22:38:43 [INFO] MainProcess - __main__: [22:38:43] Progress: 335000/3750000 (8.9%) | Improved: 21577/335000 (6.4%) | Mean Δ: -0.0002 | ETA: 31.1h
01-23 22:40:59 [INFO] MainProcess - __main__: [22:40:59] Progress: 340000/3750000 (9.1%) | Improved: 21760/340000 (6.4%) | Mean Δ: -0.0002 | ETA: 31.0h
01-23 22:43:28 [INFO] MainProcess - __main__: [22:43:28] Progress: 345000/3750000 (9.2%) | Improved: 22024/345000 (6.4%) | Mean Δ: -0.0002 | ETA: 30.9h
01-23 22:46:04 [INFO] MainProcess - __main__: [22:46:04] Progress: 350000/3750000 (9.3%) | Improved: 22267/350000 (6.4%) | Mean Δ: -0.0002 | ETA: 30.8h
01-23 22:48:51 [INFO] MainProcess - __main__: [22:48:51] Progress: 355000/3750000 (9.5%) | Improved: 22378/355000 (6.3%) | Mean Δ: -0.0003 | ETA: 30.8h
01-23 22:51:43 [INFO] MainProcess - __main__: [22:51:43] Progress: 360000/3750000 (9.6%) | Improved: 22819/360000 (6.3%) | Mean Δ: -0.0002 | ETA: 30.7h
01-23 22:54:17 [INFO] MainProcess - __main__: [22:54:17] Progress: 365000/3750000 (9.7%) | Improved: 23246/365000 (6.4%) | Mean Δ: -0.0002 | ETA: 30.7h
01-23 22:56:45 [INFO] MainProcess - __main__: [22:56:45] Progress: 370000/3750000 (9.9%) | Improved: 23630/370000 (6.4%) | Mean Δ: -0.0002 | ETA: 30.6h
01-23 22:59:16 [INFO] MainProcess - __main__: [22:59:16] Progress: 375000/3750000 (10.0%) | Improved: 23805/375000 (6.3%) | Mean Δ: -0.0003 | ETA: 30.5h
01-23 23:01:19 [INFO] MainProcess - __main__: [23:01:19] Progress: 380000/3750000 (10.1%) | Improved: 24173/380000 (6.4%) | Mean Δ: -0.0003 | ETA: 30.4h
01-23 23:03:55 [INFO] MainProcess - __main__: [23:03:55] Progress: 385000/3750000 (10.3%) | Improved: 24400/385000 (6.3%) | Mean Δ: -0.0003 | ETA: 30.3h
01-23 23:06:25 [INFO] MainProcess - __main__: [23:06:25] Progress: 390000/3750000 (10.4%) | Improved: 24838/390000 (6.4%) | Mean Δ: -0.0003 | ETA: 30.2h
01-23 23:09:05 [INFO] MainProcess - __main__: [23:09:05] Progress: 395000/3750000 (10.5%) | Improved: 25209/395000 (6.4%) | Mean Δ: -0.0003 | ETA: 30.2h
01-23 23:11:30 [INFO] MainProcess - __main__: [23:11:30] Progress: 400000/3750000 (10.7%) | Improved: 25682/400000 (6.4%) | Mean Δ: -0.0003 | ETA: 30.1h
01-23 23:13:46 [INFO] MainProcess - __main__: [23:13:46] Progress: 405000/3750000 (10.8%) | Improved: 26118/405000 (6.4%) | Mean Δ: -0.0003 | ETA: 30.0h
01-23 23:16:31 [INFO] MainProcess - __main__: [23:16:31] Progress: 410000/3750000 (10.9%) | Improved: 26354/410000 (6.4%) | Mean Δ: -0.0003 | ETA: 30.0h
01-23 23:19:13 [INFO] MainProcess - __main__: [23:19:13] Progress: 415000/3750000 (11.1%) | Improved: 26661/415000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.9h
01-23 23:21:51 [INFO] MainProcess - __main__: [23:21:51] Progress: 420000/3750000 (11.2%) | Improved: 26968/420000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.9h
01-23 23:24:05 [INFO] MainProcess - __main__: [23:24:05] Progress: 425000/3750000 (11.3%) | Improved: 27317/425000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.8h
01-23 23:26:54 [INFO] MainProcess - __main__: [23:26:54] Progress: 430000/3750000 (11.5%) | Improved: 27578/430000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.7h
01-23 23:29:36 [INFO] MainProcess - __main__: [23:29:36] Progress: 435000/3750000 (11.6%) | Improved: 28043/435000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.7h
01-23 23:32:17 [INFO] MainProcess - __main__: [23:32:17] Progress: 440000/3750000 (11.7%) | Improved: 28348/440000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.6h
01-23 23:34:17 [INFO] MainProcess - __main__: [23:34:17] Progress: 445000/3750000 (11.9%) | Improved: 28659/445000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.5h
01-23 23:37:07 [INFO] MainProcess - __main__: [23:37:07] Progress: 450000/3750000 (12.0%) | Improved: 28891/450000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.5h
01-23 23:40:21 [INFO] MainProcess - __main__: [23:40:21] Progress: 455000/3750000 (12.1%) | Improved: 29195/455000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.5h
01-23 23:43:37 [INFO] MainProcess - __main__: [23:43:37] Progress: 460000/3750000 (12.3%) | Improved: 29474/460000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.5h
01-23 23:45:40 [INFO] MainProcess - __main__: [23:45:40] Progress: 465000/3750000 (12.4%) | Improved: 29758/465000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.4h
01-23 23:48:32 [INFO] MainProcess - __main__: [23:48:32] Progress: 470000/3750000 (12.5%) | Improved: 29972/470000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.4h
01-23 23:52:45 [INFO] MainProcess - __main__: [23:52:45] Progress: 475000/3750000 (12.7%) | Improved: 30515/475000 (6.4%) | Mean Δ: -0.0003 | ETA: 29.5h
01-23 23:54:55 [INFO] MainProcess - __main__: [23:54:54] Progress: 480000/3750000 (12.8%) | Improved: 30858/480000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.4h
01-23 23:57:02 [INFO] MainProcess - __main__: [23:57:02] Progress: 485000/3750000 (12.9%) | Improved: 31205/485000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.3h
01-23 23:59:55 [INFO] MainProcess - __main__: [23:59:55] Progress: 490000/3750000 (13.1%) | Improved: 31537/490000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.3h
01-24 00:02:47 [INFO] MainProcess - __main__: [00:02:47] Progress: 495000/3750000 (13.2%) | Improved: 31933/495000 (6.5%) | Mean Δ: -0.0004 | ETA: 29.3h
01-24 00:04:59 [INFO] MainProcess - __main__: [00:04:59] Progress: 500000/3750000 (13.3%) | Improved: 32333/500000 (6.5%) | Mean Δ: -0.0004 | ETA: 29.2h
01-24 00:07:54 [INFO] MainProcess - __main__: [00:07:54] Progress: 505000/3750000 (13.5%) | Improved: 32540/505000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.1h
01-24 00:09:53 [INFO] MainProcess - __main__: [00:09:53] Progress: 510000/3750000 (13.6%) | Improved: 32742/510000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.0h
01-24 00:13:12 [INFO] MainProcess - __main__: [00:13:12] Progress: 515000/3750000 (13.7%) | Improved: 33071/515000 (6.4%) | Mean Δ: -0.0004 | ETA: 29.0h
01-24 00:15:14 [INFO] MainProcess - __main__: [00:15:14] Progress: 520000/3750000 (13.9%) | Improved: 33283/520000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.9h
01-24 00:18:08 [INFO] MainProcess - __main__: [00:18:08] Progress: 525000/3750000 (14.0%) | Improved: 33600/525000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.9h
01-24 00:20:54 [INFO] MainProcess - __main__: [00:20:54] Progress: 530000/3750000 (14.1%) | Improved: 33990/530000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.9h
01-24 00:23:07 [INFO] MainProcess - __main__: [00:23:07] Progress: 535000/3750000 (14.3%) | Improved: 34286/535000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.8h
01-24 00:25:27 [INFO] MainProcess - __main__: [00:25:27] Progress: 540000/3750000 (14.4%) | Improved: 34552/540000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.7h
01-24 00:27:30 [INFO] MainProcess - __main__: [00:27:30] Progress: 545000/3750000 (14.5%) | Improved: 34722/545000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.6h
01-24 00:29:52 [INFO] MainProcess - __main__: [00:29:52] Progress: 550000/3750000 (14.7%) | Improved: 34984/550000 (6.4%) | Mean Δ: -0.0005 | ETA: 28.5h
01-24 00:32:19 [INFO] MainProcess - __main__: [00:32:19] Progress: 555000/3750000 (14.8%) | Improved: 35392/555000 (6.4%) | Mean Δ: -0.0004 | ETA: 28.4h
01-24 00:35:19 [INFO] MainProcess - __main__: [00:35:19] Progress: 560000/3750000 (14.9%) | Improved: 35566/560000 (6.4%) | Mean Δ: -0.0005 | ETA: 28.4h
01-24 00:38:14 [INFO] MainProcess - __main__: [00:38:14] Progress: 565000/3750000 (15.1%) | Improved: 35824/565000 (6.3%) | Mean Δ: -0.0005 | ETA: 28.4h
01-24 00:40:57 [INFO] MainProcess - __main__: [00:40:57] Progress: 570000/3750000 (15.2%) | Improved: 36112/570000 (6.3%) | Mean Δ: -0.0005 | ETA: 28.4h
01-24 00:43:13 [INFO] MainProcess - __main__: [00:43:13] Progress: 575000/3750000 (15.3%) | Improved: 36350/575000 (6.3%) | Mean Δ: -0.0005 | ETA: 28.3h
01-24 00:45:15 [INFO] MainProcess - __main__: [00:45:15] Progress: 580000/3750000 (15.5%) | Improved: 36607/580000 (6.3%) | Mean Δ: -0.0005 | ETA: 28.2h
